upc;title;category;price;rating;num_reviews;in_stock;num_available;url
4dbd54d9e36c9566;Death by Leisure: A Cautionary Tale;Default;37.51;Four;0;In stock;8;https://books.toscrape.com/catalogue/death-by-leisure-a-cautionary-tale_516/index.html
7f5157bf53065d36;Brilliant Beacons: A History of the American Lighthouse;History;11.45;Three;0;In stock;8;https://books.toscrape.com/catalogue/brilliant-beacons-a-history-of-the-american-lighthouse_515/index.html
77e9ea355bd8ae57;Brazen: The Courage to Find the You That's Been Hiding;Nonfiction;19.22;Two;0;In stock;8;https://books.toscrape.com/catalogue/brazen-the-courage-to-find-the-you-thats-been-hiding_514/index.html
04e3de7ac35ec5cd;Between the World and Me;Nonfiction;56.91;Four;0;In stock;8;https://books.toscrape.com/catalogue/between-the-world-and-me_513/index.html
15ebd83e53d0391b;Being Mortal: Medicine and What Matters in the End;Nonfiction;55.06;Four;0;In stock;8;https://books.toscrape.com/catalogue/being-mortal-medicine-and-what-matters-in-the-end_512/index.html
fef91502cbacf23a;A Murder Over a Girl: Justice, Gender, Junior High;Nonfiction;13.20;Three;0;In stock;8;https://books.toscrape.com/catalogue/a-murder-over-a-girl-justice-gender-junior-high_511/index.html
b1a227b7609ff263;32 Yolks;Food and Drink;53.63;Two;0;In stock;8;https://books.toscrape.com/catalogue/32-yolks_510/index.html
f16c2edb2a603f92;"Most Blessed of the Patriarchs": Thomas Jefferson and the Empire of the Imagination;History;44.48;Five;0;In stock;8;https://books.toscrape.com/catalogue/most-blessed-of-the-patriarchs-thomas-jefferson-and-the-empire-of-the-imagination_509/index.html
88ec621893e595d0;You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life;Self Help;12.08;Three;0;In stock;7;https://books.toscrape.com/catalogue/you-are-a-badass-how-to-stop-doubting-your-greatness-and-start-living-an-awesome-life_508/index.html
b46d022080543144;Wildlife of New York: A Five-Borough Coloring Book;Default;22.14;Two;0;In stock;7;https://books.toscrape.com/catalogue/wildlife-of-new-york-a-five-borough-coloring-book_507/index.html
9735c969c652dd89;What Happened on Beale Street (Secrets of the South Mysteries #2);Mystery;25.37;Five;0;In stock;7;https://books.toscrape.com/catalogue/what-happened-on-beale-street-secrets-of-the-south-mysteries-2_506/index.html
48cb52d78c992487;Unreasonable Hope: Finding Faith in the God Who Brings Purpose to Your Pain;Spirituality;46.33;Two;0;In stock;7;https://books.toscrape.com/catalogue/unreasonable-hope-finding-faith-in-the-god-who-brings-purpose-to-your-pain_505/index.html
a94350ee74deaa07;Under the Tuscan Sun;Travel;37.33;Three;0;In stock;7;https://books.toscrape.com/catalogue/under-the-tuscan-sun_504/index.html
4242cc3d0437db12;Toddlers Are A**holes: It's Not Your Fault;Humor;25.55;One;0;In stock;7;https://books.toscrape.com/catalogue/toddlers-are-aholes-its-not-your-fault_503/index.html
4a0b78598b42897a;The Year of Living Biblically: One Man's Humble Quest to Follow the Bible as Literally as Possible;Default;34.72;One;0;In stock;7;https://books.toscrape.com/catalogue/the-year-of-living-biblically-one-mans-humble-quest-to-follow-the-bible-as-literally-as-possible_502/index.html
0ff9d10864db8364;The Whale;Childrens;35.96;Four;0;In stock;7;https://books.toscrape.com/catalogue/the-whale_501/index.html
9147c5251cc99eb1;The Story of Art;Art;41.14;Four;0;In stock;7;https://books.toscrape.com/catalogue/the-story-of-art_500/index.html
0345872b14f9e774;The Origin of Species;Science;10.01;Four;0;In stock;7;https://books.toscrape.com/catalogue/the-origin-of-species_499/index.html
a8dbf1c6b41b885a;The Great Gatsby;Default;36.05;Four;0;In stock;7;https://books.toscrape.com/catalogue/the-great-gatsby_498/index.html
f935412970c9f58f;The Good Girl;Default;49.03;Three;0;In stock;7;https://books.toscrape.com/catalogue/the-good-girl_497/index.html
47f4fd3e8e1dac05;The Glass Castle;Add a comment;16.24;One;0;In stock;7;https://books.toscrape.com/catalogue/the-glass-castle_496/index.html
57f85720e54d6442;The Faith of Christopher Hitchens: The Restless Soul of the World's Most Notorious Atheist;Biography;39.55;One;0;In stock;7;https://books.toscrape.com/catalogue/the-faith-of-christopher-hitchens-the-restless-soul-of-the-worlds-most-notorious-atheist_495/index.html
7a10353c9c54cf7c;The Drowning Girls;Add a comment;35.67;Three;0;In stock;7;https://books.toscrape.com/catalogue/the-drowning-girls_494/index.html
24933c712f0bca2f;The Constant Princess (The Tudor Court #1);Historical Fiction;16.62;Three;0;In stock;7;https://books.toscrape.com/catalogue/the-constant-princess-the-tudor-court-1_493/index.html
d250657f0ebc5d73;The Bourne Identity (Jason Bourne #1);Fiction;42.78;Four;0;In stock;7;https://books.toscrape.com/catalogue/the-bourne-identity-jason-bourne-1_492/index.html
20789fb17b423c4c;The Bachelor Girl's Guide to Murder (Herringford and Watts Mysteries #1);Mystery;52.30;Five;0;In stock;7;https://books.toscrape.com/catalogue/the-bachelor-girls-guide-to-murder-herringford-and-watts-mysteries-1_491/index.html
4b8fa561a1e52d1c;The Art Book;Art;32.34;Two;0;In stock;7;https://books.toscrape.com/catalogue/the-art-book_490/index.html
5fbd03b1ac0a0e69;The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change;Default;33.17;Four;0;In stock;7;https://books.toscrape.com/catalogue/the-7-habits-of-highly-effective-people-powerful-lessons-in-personal-change_489/index.html
ba047a636b7d3793;Team of Rivals: The Political Genius of Abraham Lincoln;Add a comment;20.12;Five;0;In stock;7;https://books.toscrape.com/catalogue/team-of-rivals-the-political-genius-of-abraham-lincoln_488/index.html
8776181be110838a;Steal Like an Artist: 10 Things Nobody Told You About Being Creative;Default;20.90;Two;0;In stock;7;https://books.toscrape.com/catalogue/steal-like-an-artist-10-things-nobody-told-you-about-being-creative_487/index.html
bd087cf6a846db75;Sit, Stay, Love;Romance;20.90;Three;0;In stock;7;https://books.toscrape.com/catalogue/sit-stay-love_486/index.html
7ffebdd1d5148aef;Sister Dear;Fiction;40.20;Four;0;In stock;7;https://books.toscrape.com/catalogue/sister-dear_485/index.html
9639e89d20228e6e;Shrunken Treasures: Literary Classics, Short, Sweet, and Silly;Childrens;52.87;Three;0;In stock;7;https://books.toscrape.com/catalogue/shrunken-treasures-literary-classics-short-sweet-and-silly_484/index.html
8486f61aa81a3daa;Rich Dad, Poor Dad;Business;51.74;One;0;In stock;7;https://books.toscrape.com/catalogue/rich-dad-poor-dad_483/index.html
31c56c4d0fe19340;Raymie Nightingale;Childrens;34.41;Two;0;In stock;7;https://books.toscrape.com/catalogue/raymie-nightingale_482/index.html
68008abf6409dfde;Playing from the Heart;Childrens;32.38;One;0;In stock;7;https://books.toscrape.com/catalogue/playing-from-the-heart_481/index.html
746029796363aa51;Nightstruck: A Novel;Young Adult;50.35;Four;0;In stock;7;https://books.toscrape.com/catalogue/nightstruck-a-novel_480/index.html
924438fc6cbec836;Naturally Lean: 125 Nourishing Gluten-Free, Plant-Based Recipes--All Under 300 Calories;Food and Drink;11.38;Five;0;In stock;7;https://books.toscrape.com/catalogue/naturally-lean-125-nourishing-gluten-free-plant-based-recipes-all-under-300-calories_479/index.html
725cd8d23d78cdca;Meternity;Womens Fiction;43.58;Three;0;In stock;7;https://books.toscrape.com/catalogue/meternity_478/index.html
dac4b5847454fd9b;Memoirs of a Geisha;Fiction;49.67;Three;0;In stock;7;https://books.toscrape.com/catalogue/memoirs-of-a-geisha_477/index.html
b6670507e85b30e6;Like Never Before (Walker Family #2);Christian Fiction;28.77;Two;0;In stock;7;https://books.toscrape.com/catalogue/like-never-before-walker-family-2_476/index.html
40cdcbb7692fd408;Life of Pi;Default;13.22;Four;0;In stock;7;https://books.toscrape.com/catalogue/life-of-pi_475/index.html
b74ee891e2a6dd69;Leave This Song Behind: Teen Poetry at Its Best;Poetry;51.17;Five;0;In stock;7;https://books.toscrape.com/catalogue/leave-this-song-behind-teen-poetry-at-its-best_474/index.html
4c82371b8cd02d4d;King's Folly (The Kinsman Chronicles #1);Fantasy;39.61;Five;0;In stock;7;https://books.toscrape.com/catalogue/kings-folly-the-kinsman-chronicles-1_473/index.html
68407606544d6f22;John Adams;Add a comment;57.43;Four;0;In stock;7;https://books.toscrape.com/catalogue/john-adams_472/index.html
2a9fcb3382d351c8;How to Cook Everything Vegetarian: Simple Meatless Recipes for Great Food (How to Cook Everything);Food and Drink;46.01;Four;0;In stock;7;https://books.toscrape.com/catalogue/how-to-cook-everything-vegetarian-simple-meatless-recipes-for-great-food-how-to-cook-everything_471/index.html
eff5710404e2ff78;How to Be a Domestic Goddess: Baking and the Art of Comfort Cooking;Food and Drink;28.25;Two;0;In stock;7;https://books.toscrape.com/catalogue/how-to-be-a-domestic-goddess-baking-and-the-art-of-comfort-cooking_470/index.html
c00bc29a678a6efb;Good in Bed (Cannie Shapiro #1);Add a comment;37.05;Five;0;In stock;7;https://books.toscrape.com/catalogue/good-in-bed-cannie-shapiro-1_469/index.html
de6d7645f192d517;Fruits Basket, Vol. 7 (Fruits Basket #7);Sequential Art;19.57;One;0;In stock;7;https://books.toscrape.com/catalogue/fruits-basket-vol-7-fruits-basket-7_468/index.html
2e40333991f56f45;For the Love: Fighting for Grace in a World of Impossible Standards;Nonfiction;45.13;Three;0;In stock;7;https://books.toscrape.com/catalogue/for-the-love-fighting-for-grace-in-a-world-of-impossible-standards_467/index.html
4e78f06160b717ac;Finding God in the Ruins: How God Redeems Pain;Nonfiction;46.64;Two;0;In stock;7;https://books.toscrape.com/catalogue/finding-god-in-the-ruins-how-god-redeems-pain_466/index.html
4fa75fc6829431ca;Every Heart a Doorway (Every Heart A Doorway #1);Fantasy;12.16;Five;0;In stock;7;https://books.toscrape.com/catalogue/every-heart-a-doorway-every-heart-a-doorway-1_465/index.html
4e980425468708da;Delivering the Truth (Quaker Midwife Mystery #1);Mystery;20.89;Four;0;In stock;7;https://books.toscrape.com/catalogue/delivering-the-truth-quaker-midwife-mystery-1_464/index.html
4807043b8218e9ce;Counted With the Stars (Out from Egypt #1);Christian Fiction;17.97;Five;0;In stock;7;https://books.toscrape.com/catalogue/counted-with-the-stars-out-from-egypt-1_463/index.html
4781b6bfd6f7a2c5;Chronicles, Vol. 1;Music;52.60;Two;0;In stock;7;https://books.toscrape.com/catalogue/chronicles-vol-1_462/index.html
a322361a37a78d3d;Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality;Christian;25.77;One;0;In stock;7;https://books.toscrape.com/catalogue/blue-like-jazz-nonreligious-thoughts-on-christian-spirituality_461/index.html
5b546a46a86a9d8c;Benjamin Franklin: An American Life;Biography;48.19;Three;0;In stock;7;https://books.toscrape.com/catalogue/benjamin-franklin-an-american-life_460/index.html
6b52904b2ab91bf6;At The Existentialist Café: Freedom, Being, and apricot cocktails with: Jean-Paul Sartre, Simone de Beauvoir, Albert Camus, Martin Heidegger, Edmund Husserl, Karl Jaspers, Maurice Merleau-Ponty and others;Philosophy;29.93;Five;0;In stock;7;https://books.toscrape.com/catalogue/at-the-existentialist-cafe-freedom-being-and-apricot-cocktails-with-jean-paul-sartre-simone-de-beauvoir-albert-camus-martin-heidegger-edmund-husserl-karl-jaspers-maurice-merleau-ponty-and-others_459/index.html
cc1936a9f4e93477;A Summer In Europe;Travel;44.34;Two;0;In stock;7;https://books.toscrape.com/catalogue/a-summer-in-europe_458/index.html
6c7fa6844380f50a;A Short History of Nearly Everything;History;52.40;Five;0;In stock;7;https://books.toscrape.com/catalogue/a-short-history-of-nearly-everything_457/index.html
d1378a0ad06ff979;A Gathering of Shadows (Shades of Magic #2);Fantasy;44.81;Four;0;In stock;7;https://books.toscrape.com/catalogue/a-gathering-of-shadows-shades-of-magic-2_456/index.html
5ba3d703d1ae0c1d;The Sound Of Love;Default;57.84;Five;0;In stock;6;https://books.toscrape.com/catalogue/the-sound-of-love_455/index.html
774fa432bd7d9c47;The Rise and Fall of the Third Reich: A History of Nazi Germany;History;39.67;Two;0;In stock;6;https://books.toscrape.com/catalogue/the-rise-and-fall-of-the-third-reich-a-history-of-nazi-germany_454/index.html
fd364afd082f5446;The Perks of Being a Wallflower;Default;55.02;Three;0;In stock;6;https://books.toscrape.com/catalogue/the-perks-of-being-a-wallflower_453/index.html
2da5edf8b5776c9a;The Mysterious Affair at Styles (Hercule Poirot #1);Mystery;24.80;Four;0;In stock;6;https://books.toscrape.com/catalogue/the-mysterious-affair-at-styles-hercule-poirot-1_452/index.html
60376aa71be66083;The Man Who Mistook His Wife for a Hat and Other Clinical Tales;Nonfiction;59.45;Four;0;In stock;6;https://books.toscrape.com/catalogue/the-man-who-mistook-his-wife-for-a-hat-and-other-clinical-tales_451/index.html
2efa5a839e62b1bd;The Makings of a Fatherless Child;Default;31.58;Two;0;In stock;6;https://books.toscrape.com/catalogue/the-makings-of-a-fatherless-child_450/index.html
d326e189b1210916;The Joy of Cooking;Add a comment;43.27;Four;0;In stock;6;https://books.toscrape.com/catalogue/the-joy-of-cooking_449/index.html
e6635f5b0a2c78db;The Invention of Wings;Historical Fiction;37.34;One;0;In stock;6;https://books.toscrape.com/catalogue/the-invention-of-wings_448/index.html
72b5355dda190b6a;The Hobbit (Middle-Earth Universe);Default;17.80;Five;0;In stock;6;https://books.toscrape.com/catalogue/the-hobbit-middle-earth-universe_447/index.html
48736df57e7bec9f;The Great Railway Bazaar;Travel;30.54;One;0;In stock;6;https://books.toscrape.com/catalogue/the-great-railway-bazaar_446/index.html
d33824cb93ecab6f;The Golden Compass (His Dark Materials #1);Add a comment;18.77;One;0;In stock;6;https://books.toscrape.com/catalogue/the-golden-compass-his-dark-materials-1_445/index.html
2bc80eba94950873;The God Delusion;Add a comment;46.85;Three;0;In stock;6;https://books.toscrape.com/catalogue/the-god-delusion_444/index.html
eb7459e0c570251d;The Girl You Left Behind (The Girl You Left Behind #1);Historical;15.79;One;0;In stock;6;https://books.toscrape.com/catalogue/the-girl-you-left-behind-the-girl-you-left-behind-1_443/index.html
cb17945cb90b7837;The Fellowship of the Ring (The Lord of the Rings #1);Default;10.27;Two;0;In stock;6;https://books.toscrape.com/catalogue/the-fellowship-of-the-ring-the-lord-of-the-rings-1_442/index.html
3d250ab0f12be445;The Collected Poems of W.B. Yeats (The Collected Works of W.B. Yeats #1);Poetry;15.42;Five;0;In stock;6;https://books.toscrape.com/catalogue/the-collected-poems-of-wb-yeats-the-collected-works-of-wb-yeats-1_441/index.html
6478ccb4416e6a5d;The Barefoot Contessa Cookbook;Food and Drink;59.92;Five;0;In stock;6;https://books.toscrape.com/catalogue/the-barefoot-contessa-cookbook_440/index.html
2a1b3d967cda1da2;Tell the Wolves I'm Home;Young Adult;50.96;Two;0;In stock;6;https://books.toscrape.com/catalogue/tell-the-wolves-im-home_439/index.html
8d8e9f9b8730eb25;Ship Leaves Harbor: Essays on Travel by a Recovering Journeyman;Default;30.60;Three;0;In stock;6;https://books.toscrape.com/catalogue/ship-leaves-harbor-essays-on-travel-by-a-recovering-journeyman_438/index.html
720c36b2bee4692e;Pride and Prejudice;Add a comment;19.27;Four;0;In stock;6;https://books.toscrape.com/catalogue/pride-and-prejudice_437/index.html
6d235933670503d9;Musicophilia: Tales of Music and the Brain;Default;46.58;One;0;In stock;6;https://books.toscrape.com/catalogue/musicophilia-tales-of-music-and-the-brain_436/index.html
f38f37ed934d84b2;Mere Christianity;Add a comment;48.51;Three;0;In stock;6;https://books.toscrape.com/catalogue/mere-christianity_435/index.html
7a2b51f69e81c722;Me Before You (Me Before You #1);Fiction;19.02;One;0;In stock;6;https://books.toscrape.com/catalogue/me-before-you-me-before-you-1_434/index.html
6958de044cb28a84;In the Woods (Dublin Murder Squad #1);Mystery;38.38;Two;0;In stock;6;https://books.toscrape.com/catalogue/in-the-woods-dublin-murder-squad-1_433/index.html
fe0f34ebed689381;In Cold Blood;Nonfiction;49.98;Four;0;In stock;6;https://books.toscrape.com/catalogue/in-cold-blood_432/index.html
e792c0969cefe1b8;How to Stop Worrying and Start Living;Self Help;46.49;Five;0;In stock;6;https://books.toscrape.com/catalogue/how-to-stop-worrying-and-start-living_431/index.html
012170e4fc87ace0;Give It Back;Thriller;18.32;Two;0;In stock;6;https://books.toscrape.com/catalogue/give-it-back_430/index.html
384c7d41d5ffe9d1;Girl, Interrupted;Nonfiction;42.14;Three;0;In stock;6;https://books.toscrape.com/catalogue/girl-interrupted_429/index.html
56a34d0cec11d6b0;Fun Home: A Family Tragicomic;Add a comment;56.59;Four;0;In stock;6;https://books.toscrape.com/catalogue/fun-home-a-family-tragicomic_428/index.html
97258f576d4bb672;Fruits Basket, Vol. 6 (Fruits Basket #6);Sequential Art;20.96;Four;0;In stock;6;https://books.toscrape.com/catalogue/fruits-basket-vol-6-fruits-basket-6_427/index.html
4e3b183180e2a992;Deception Point;Fiction;40.32;Four;0;In stock;6;https://books.toscrape.com/catalogue/deception-point_426/index.html
6e06d0f00f6da20f;Death Note, Vol. 6: Give-and-Take (Death Note #6);Sequential Art;36.39;Three;0;In stock;6;https://books.toscrape.com/catalogue/death-note-vol-6-give-and-take-death-note-6_425/index.html
f3c70d296ec796c4;Catherine the Great: Portrait of a Woman;History;58.55;Four;0;In stock;6;https://books.toscrape.com/catalogue/catherine-the-great-portrait-of-a-woman_424/index.html
faf841f81c52638b;Better Homes and Gardens New Cook Book;Food and Drink;39.61;Three;0;In stock;6;https://books.toscrape.com/catalogue/better-homes-and-gardens-new-cook-book_423/index.html
46cb43c2ab133ccc;An Unquiet Mind: A Memoir of Moods and Madness;Psychology;21.30;Three;0;In stock;6;https://books.toscrape.com/catalogue/an-unquiet-mind-a-memoir-of-moods-and-madness_422/index.html
9e60929f521fa280;A Year in Provence (Provence #1);Travel;56.88;Four;0;In stock;6;https://books.toscrape.com/catalogue/a-year-in-provence-provence-1_421/index.html
2e5b4ff08a75fd02;World Without End (The Pillars of the Earth #2);Historical Fiction;32.97;Four;0;In stock;5;https://books.toscrape.com/catalogue/world-without-end-the-pillars-of-the-earth-2_420/index.html
e75f3ae1da1cc652;Will Grayson, Will Grayson (Will Grayson, Will Grayson);Young Adult;47.31;Four;0;In stock;5;https://books.toscrape.com/catalogue/will-grayson-will-grayson-will-grayson-will-grayson_419/index.html
759ee7d059b1beb8;Why Save the Bankers?: And Other Essays on Our Economic and Political Crisis;Nonfiction;48.67;Two;0;In stock;5;https://books.toscrape.com/catalogue/why-save-the-bankers-and-other-essays-on-our-economic-and-political-crisis_418/index.html
60369d96b7b80869;Where She Went (If I Stay #2);Young Adult;41.73;Four;0;In stock;5;https://books.toscrape.com/catalogue/where-she-went-if-i-stay-2_417/index.html
163d89116179c33f;What If?: Serious Scientific Answers to Absurd Hypothetical Questions;Default;53.68;Four;0;In stock;5;https://books.toscrape.com/catalogue/what-if-serious-scientific-answers-to-absurd-hypothetical-questions_416/index.html
3a7d54a264d9f33e;Two Summers;Young Adult;14.64;One;0;In stock;5;https://books.toscrape.com/catalogue/two-summers_415/index.html
bc209a900101f28d;This Is Your Brain on Music: The Science of a Human Obsession;Music;38.40;One;0;In stock;5;https://books.toscrape.com/catalogue/this-is-your-brain-on-music-the-science-of-a-human-obsession_414/index.html
abbb492978ff656d;The Secret Garden;Classics;15.08;Four;0;In stock;5;https://books.toscrape.com/catalogue/the-secret-garden_413/index.html
2e4fc5eacceec12c;The Raven King (The Raven Cycle #4);Add a comment;30.57;Two;0;In stock;5;https://books.toscrape.com/catalogue/the-raven-king-the-raven-cycle-4_412/index.html
e0b3a679b83caccc;The Raven Boys (The Raven Cycle #1);Fantasy;57.74;Four;0;In stock;5;https://books.toscrape.com/catalogue/the-raven-boys-the-raven-cycle-1_411/index.html
f701fae56b645ef7;The Power Greens Cookbook: 140 Delicious Superfood Recipes;Food and Drink;11.05;Five;0;In stock;5;https://books.toscrape.com/catalogue/the-power-greens-cookbook-140-delicious-superfood-recipes_410/index.html
93379e3a2072a01b;The Metamorphosis;Classics;28.58;One;0;In stock;5;https://books.toscrape.com/catalogue/the-metamorphosis_409/index.html
0d210d2448c3018f;The Mathews Men: Seven Brothers and the War Against Hitler's U-boats;History;42.91;Five;0;In stock;5;https://books.toscrape.com/catalogue/the-mathews-men-seven-brothers-and-the-war-against-hitlers-u-boats_408/index.html
dfd9ff1f343cdaff;The Little Paris Bookshop;Fiction;24.73;Three;0;In stock;5;https://books.toscrape.com/catalogue/the-little-paris-bookshop_407/index.html
c4589ee5977a47be;The Hiding Place;History;55.91;Four;0;In stock;5;https://books.toscrape.com/catalogue/the-hiding-place_406/index.html
3213b1f13f5f0f7c;The Grand Design;Science;13.76;Three;0;In stock;5;https://books.toscrape.com/catalogue/the-grand-design_405/index.html
ad84f18659e6bfe2;The Firm;Fiction;45.56;Three;0;In stock;5;https://books.toscrape.com/catalogue/the-firm_404/index.html
3661360c99719414;The Fault in Our Stars;Default;47.22;One;0;In stock;5;https://books.toscrape.com/catalogue/the-fault-in-our-stars_403/index.html
a2a9f76339d21ab1;The False Prince (The Ascendance Trilogy #1);Fantasy;56.00;Five;0;In stock;5;https://books.toscrape.com/catalogue/the-false-prince-the-ascendance-trilogy-1_402/index.html
fe7210553d56c097;The Expatriates;Fiction;44.58;Two;0;In stock;5;https://books.toscrape.com/catalogue/the-expatriates_401/index.html
fec06f52054ea900;The Dream Thieves (The Raven Cycle #2);Default;34.50;One;0;In stock;5;https://books.toscrape.com/catalogue/the-dream-thieves-the-raven-cycle-2_400/index.html
c4182bdb53e2459a;The Darkest Corners;Young Adult;11.33;Five;0;In stock;5;https://books.toscrape.com/catalogue/the-darkest-corners_399/index.html
b228042c088b1913;The Crossover;Poetry;38.77;Four;0;In stock;5;https://books.toscrape.com/catalogue/the-crossover_398/index.html
b716233fcb6877e6;The 5th Wave (The 5th Wave #1);Default;11.83;Two;0;In stock;5;https://books.toscrape.com/catalogue/the-5th-wave-the-5th-wave-1_397/index.html
84126312e2431a09;Tell the Wind and Fire;Fantasy;45.51;Three;0;In stock;5;https://books.toscrape.com/catalogue/tell-the-wind-and-fire_396/index.html
50d5a7b861ed1c54;Tell Me Three Things;Young Adult;41.81;One;0;In stock;5;https://books.toscrape.com/catalogue/tell-me-three-things_395/index.html
1dba84766a5e87b8;Talking to Girls About Duran Duran: One Young Man's Quest for True Love and a Cooler Haircut;Nonfiction;25.15;Four;0;In stock;5;https://books.toscrape.com/catalogue/talking-to-girls-about-duran-duran-one-young-mans-quest-for-true-love-and-a-cooler-haircut_394/index.html
84bb29c53592ac40;Siddhartha;Fiction;34.22;Five;0;In stock;5;https://books.toscrape.com/catalogue/siddhartha_393/index.html
59a8ae019b64f2a7;Shiver (The Wolves of Mercy Falls #1);Default;16.23;Five;0;In stock;5;https://books.toscrape.com/catalogue/shiver-the-wolves-of-mercy-falls-1_392/index.html
2973d38c2fbd7a5c;Remember Me?;Default;11.48;Three;0;In stock;5;https://books.toscrape.com/catalogue/remember-me_391/index.html
e958ae92f328c181;Red Dragon (Hannibal Lecter #1);Horror;23.37;Three;0;In stock;5;https://books.toscrape.com/catalogue/red-dragon-hannibal-lecter-1_390/index.html
6036239d2ab349b7;Peak: Secrets from the New Science of Expertise;Science;16.28;Two;0;In stock;5;https://books.toscrape.com/catalogue/peak-secrets-from-the-new-science-of-expertise_389/index.html
a4ce39a3720cd679;My Mother Was Nuts;Nonfiction;31.63;Four;0;In stock;5;https://books.toscrape.com/catalogue/my-mother-was-nuts_388/index.html
12a90b90283b2e6d;Mexican Today: New and Rediscovered Recipes for Contemporary Kitchens;Food and Drink;24.91;Five;0;In stock;5;https://books.toscrape.com/catalogue/mexican-today-new-and-rediscovered-recipes-for-contemporary-kitchens_387/index.html
81c68492ccd72941;Maybe Something Beautiful: How Art Transformed a Neighborhood;Childrens;22.54;One;0;In stock;5;https://books.toscrape.com/catalogue/maybe-something-beautiful-how-art-transformed-a-neighborhood_386/index.html
5e1a88d248599768;Lola and the Boy Next Door (Anna and the French Kiss #2);Young Adult;23.63;Four;0;In stock;5;https://books.toscrape.com/catalogue/lola-and-the-boy-next-door-anna-and-the-french-kiss-2_385/index.html
7093cf549cd2e7de;Logan Kade (Fallen Crest High #5.5);Academic;13.12;Two;0;In stock;5;https://books.toscrape.com/catalogue/logan-kade-fallen-crest-high-55_384/index.html
07e6810fd3236bda;Last One Home (New Beginnings #1);Fiction;59.98;Three;0;In stock;5;https://books.toscrape.com/catalogue/last-one-home-new-beginnings-1_383/index.html
8dde2ff3f6fcc0a3;Killing Floor (Jack Reacher #1);Thriller;31.49;Four;0;In stock;5;https://books.toscrape.com/catalogue/killing-floor-jack-reacher-1_382/index.html
44f545727e704187;Kill the Boy Band;Young Adult;15.52;Five;0;In stock;5;https://books.toscrape.com/catalogue/kill-the-boy-band_381/index.html
45045146dbf7b009;Isla and the Happily Ever After (Anna and the French Kiss #3);Young Adult;48.13;Five;0;In stock;5;https://books.toscrape.com/catalogue/isla-and-the-happily-ever-after-anna-and-the-french-kiss-3_380/index.html
7284d85428305f5a;If I Stay (If I Stay #1);Default;38.13;Five;0;In stock;5;https://books.toscrape.com/catalogue/if-i-stay-if-i-stay-1_379/index.html
d219d4e325e6f204;I Know Why the Caged Bird Sings (Maya Angelou's Autobiography #1);Default;36.55;Two;0;In stock;5;https://books.toscrape.com/catalogue/i-know-why-the-caged-bird-sings-maya-angelous-autobiography-1_378/index.html
6c49258724f11770;Harry Potter and the Deathly Hallows (Harry Potter #7);Default;23.32;One;0;In stock;5;https://books.toscrape.com/catalogue/harry-potter-and-the-deathly-hallows-harry-potter-7_377/index.html
3fd83dcf37bf1bc0;Fruits Basket, Vol. 5 (Fruits Basket #5);Sequential Art;16.33;One;0;In stock;5;https://books.toscrape.com/catalogue/fruits-basket-vol-5-fruits-basket-5_376/index.html
3fc124f59f3068e4;Foundation (Foundation (Publication Order) #1);Science Fiction;32.42;One;0;In stock;5;https://books.toscrape.com/catalogue/foundation-foundation-publication-order-1_375/index.html
630e766f0a1987dd;Fool Me Once;Default;16.96;One;0;In stock;5;https://books.toscrape.com/catalogue/fool-me-once_374/index.html
b28c7d07afa7063b;Find Her (Detective D.D. Warren #8);Add a comment;22.37;One;0;In stock;5;https://books.toscrape.com/catalogue/find-her-detective-dd-warren-8_373/index.html
75cc85cdbe9ad46b;Evicted: Poverty and Profit in the American City;Add a comment;42.27;One;0;In stock;5;https://books.toscrape.com/catalogue/evicted-poverty-and-profit-in-the-american-city_372/index.html
d5ad4c92d8bf26c9;Drama;Default;38.70;Two;0;In stock;5;https://books.toscrape.com/catalogue/drama_371/index.html
e46b1074b99ac4b6;Dracula the Un-Dead;Horror;35.63;Five;0;In stock;5;https://books.toscrape.com/catalogue/dracula-the-un-dead_370/index.html
94bb629a3f6dd00b;Digital Fortress;Fiction;58.00;Five;0;In stock;5;https://books.toscrape.com/catalogue/digital-fortress_369/index.html
1c0a38899c82b60a;Death Note, Vol. 5: Whiteout (Death Note #5);Sequential Art;52.41;One;0;In stock;5;https://books.toscrape.com/catalogue/death-note-vol-5-whiteout-death-note-5_368/index.html
bcf567421c581f0a;Data, A Love Story: How I Gamed Online Dating to Meet My Match;Nonfiction;32.35;Three;0;In stock;5;https://books.toscrape.com/catalogue/data-a-love-story-how-i-gamed-online-dating-to-meet-my-match_367/index.html
429b4a811bef386c;Critique of Pure Reason;Philosophy;20.75;One;0;In stock;5;https://books.toscrape.com/catalogue/critique-of-pure-reason_366/index.html
b54d7416bb445989;Booked;Poetry;17.49;Five;0;In stock;5;https://books.toscrape.com/catalogue/booked_365/index.html
ad5e078beceaeb4a;Blue Lily, Lily Blue (The Raven Cycle #3);Default;34.13;Five;0;In stock;5;https://books.toscrape.com/catalogue/blue-lily-lily-blue-the-raven-cycle-3_364/index.html
612369a5947a012e;Approval Junkie: Adventures in Caring Too Much;Autobiography;58.81;Five;0;In stock;5;https://books.toscrape.com/catalogue/approval-junkie-adventures-in-caring-too-much_363/index.html
